21361,Deepak Ganesan,166629,University of Massachusetts - Amherst,2004,Associate,Real-Time & Embedded Systems,Indian Institute of Technology - Madras - India,University of Southern California - USA,University of California - Los Angeles - USA,,https://www.cs.umass.edu/faculty/directory/ganesan_deepak,,,
107573,Tyson Condie,110662,University of California - Los Angeles,2012,Assistant,Databases,University of California - Berkeley - USA,Stanford University - USA,University of California - Berkeley - USA,,https://sites.google.com/site/tcondie/about/resume,,,
40775,Harry Perros,199193,North Carolina State University,,Full,Networks & Communications,University of Athens - Greece,University of Leeds - United Kingdom,Trinity College - Dublin - Ireland,,http://www.csc.ncsu.edu/people/hp,,,
135814,Sartaj Sahni,134130,University of Florida,1990,Full,Algorithms & Theory,Indian Institute of Technology - Kanpur - India,Cornell University - USA,Cornell University - USA,,http://www.cise.ufl.edu/~sahni/,,,
149182,Richard Brown,230764,University of Utah,2004,Full,Real-Time & Embedded Systems,Brigham Young University - USA,Brigham Young University - USA,University of Utah - USA,,http://faculty.utah.edu/u0456963-RICHARD_B_BROWN/research/index.hml,,,
36407,Ariel Procaccia,211440,Carnegie Mellon University,2011,Assistant,Artificial Intelligence,Hebrew University of Jerusalem - Israel,,Hebrew University of Jerusalem - Israel,Microsoft Israel R&D Center - Harvard University - USA,http://www.cs.cmu.edu/~arielpro/cv.html,,,
54865,Mary Shaw,211440,Carnegie Mellon University,,Full,Software Engineering,Rice University - USA,,Carnegie Mellon University - USA,,http://spoke.compose.cs.cmu.edu/shaweb/a/about.htm,,,
60771,Ergun Akleman,228723,Texas A&M University,,Full,Graphics,Istanbul Technical University - Turkey,Georgia Institute of Technology - USA,Georgia Institute of Technology - USA,,http://www.cse.tamu.edu/people/faculty,http://viz.arch.tamu.edu/people/profiles/eakleman/,,
158963,Stefanie Tellex,217156,Brown University,2013,Assistant,Artificial Intelligence,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,http://cs.brown.edu/people/stefie10/index.html,,,
115653,David E. Kieras,170976,University of Michigan,1984,Full,Human-Computer Interaction,Rice University - USA,,University of Michigan - USA,Carnegie Mellon University - USA,http://ai.eecs.umich.edu/people/kieras/,,,
128302,Fei Sha,123961,University of Southern California,2008,Associate,Machine Learning & Pattern Recognition,Southeast University - Nanjing - China,Southeast University - Nanjing - China,University of Pennsylvania - USA,University of California - Berkeley - USA,www-bcf.usc.edu/~feisha/?,,,
152358,Wang-Chien Lee,214777,Pennsylvania State University,2002,Associate,Databases,National Chiao Tung University - Taiwan,Indiana University - USA,Ohio State University - USA,Ohio State University - USA,http://www.cse.psu.edu/people/wlee,http://www.cse.psu.edu/~wlee,,
105595,Shaun Kane,126614,University of Colorado Boulder,2014,Assistant,Human-Computer Interaction,University of Massachusetts - Amherst - USA,University of Massachusetts - Amherst - USA,University of Washington - USA,,http://userpages.umbc.edu/~skane/kane-cv-web.pdf,,,
71910,Ron Cytron,179867,Washington University - St. Louis,1993,Full,Programming Languages,Rice University - USA,University of Illinois at Urbana-Champaign - USA,University of Illinois at Urbana-Champaign - USA,,http://cse.wustl.edu/people/Pages/faculty-bio.aspx?faculty=79,,,
10450,Seth Pettie,170976,University of Michigan,,Associate,Algorithms & Theory,University of Texas - Austin - USA,,University of Texas - Austin - USA,,http://web.eecs.umich.edu/~pettie/,,,
10457,Lui Sha,145637,University of Illinois at Urbana-Champaign,1998,Full,Software Engineering,,,Carnegie Mellon University - USA,,http://cs.illinois.edu/directory/profile/lrs,,,
95620,Nate Foster,174066,University of Minnesota - Twin Cities,,Assistant,Programming Languages,Williams College - USA,University of Cambridge - United Kingdom,University of Pennsylvania - USA,Princeton University - USA,http://www.cs.cornell.edu/%7Ejnfoster/,http://www.cs.cornell.edu/~jnfoster/bio.php,,
63395,Brent Hecht,174066,University of Minnesota - Twin Cities,2013,Assistant,Human-Computer Interaction,Macalester College - USA,,Northwestern University - USA,,http://www.cs.umn.edu/people/faculty/index.php,,,
157523,Elaine Shi,163286,University of Maryland - College Park,2012,Assistant,Security & Privacy,Tsinghua University - Beijing - China,,Carnegie Mellon University - USA,University of California - Berkeley - USA,http://www.cs.umd.edu/people/eshi1,,,
60601,Lakshminarayanan Subramanian,193900,New York University,2006,Associate,Networks & Communications,Indian Institute of Technology - Madras - India,University of California - Berkeley - USA,University of California - Berkeley - USA,,http://cs.nyu.edu/~lakshmi/Lakshmi/Home.html,http://www.cs.nyu.edu/~lakshmi/cv.pdf,,
148763,Gerald Sussman,166683,Massachusetts Institute of Technology,,Full,Programming Languages,Massachusetts Institute of Technology - USA,,Massachusetts Institute of Technology - USA,,http://groups.csail.mit.edu/mac/users/gjs/biography.html,http://groups.csail.mit.edu/mac/users/gjs/gjs.html,,
110198,David Plaisted,199120,University of North Carolina - Chapel Hill,1984,Full,Algorithms & Theory,University of Chicago - USA,,Stanford University - USA,,http://www.cs.unc.edu/~plaisted/,,,
20967,Richard E. Ladner,236948,University of Washington,1971,Full,Computer Education,Saint Mary's College of California - USA,,University of California - Berkeley - USA,,http://www.cs.washington.edu/people/faculty/ladner,,,
41475,Matthew Caesar,145637,University of Illinois at Urbana-Champaign,2008,Assistant,Networks & Communications,,,University of California - Berkeley - USA,,http://www.cs.uiuc.edu/~caesar/,,,
71008,Daniel D. Sleator,211440,Carnegie Mellon University,1999,Full,Algorithms & Theory,,,Stanford University - USA,,http://www-2.cs.cmu.edu/~sleator/,,,
115379,Tony Givargis,110653,University of California - Irvine,,Full,Hardware & Architecture,University of California - Riverside - USA,,University of California - Riverside - USA,,https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=givargis,,,
108196,Mary Jane Irwin,214777,Pennsylvania State University,1977,Full,Hardware & Architecture,Memphis State University - USA,University of Illinois at Urbana-Champaign - USA,University of Illinois at Urbana-Champaign - USA,University of Illinois at Urbana-Champaign - USA,http://www.cse.psu.edu/~mji,http://www.cse.psu.edu/people/mji,,
711,Kamalika Chaudhuri,110680,University of California - San Diego,2010,Assistant,Machine Learning & Pattern Recognition,Indian Institute of Technology - Kanpur - India,University of California - Berkeley - USA,University of California - Berkeley - USA,,http://cseweb.ucsd.edu/~kamalika/,,,
133091,David Alexander Forsyth,145637,University of Illinois at Urbana-Champaign,,Full,Computer Vision,University of the Witwatersrand - South Africa,University of the Witwatersrand - South Africa,University of Oxford - United Kingdom,,http://en.wikipedia.org/wiki/David_Forsyth_%28computer_scientist%29,,,
38044,Duncan M. Walker,228723,Texas A&M University,,Full,Hardware & Architecture,California Institute of Technology - USA,Carnegie Mellon University - USA,Carnegie Mellon University - USA,,http://www.cs.tamu.edu/people/faculty/walker,http://www.cs.tamu.edu/people/faculty/walker,,
80938,Kavita Bala,190415,Cornell University,2000,Associate,Graphics,Indian Institute of Technology - Bombay - India,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://www.cs.cornell.edu/~kb/,,,
104889,Deborah Estrin,190415,Cornell University,2013,Full,Networks & Communications,University of California - Berkeley - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://tech.cornell.edu/deborah-estrin/,,,
40387,John Wawrzynek,110635,University of California - Berkeley,1988,Full,Hardware & Architecture,State University of New York - Buffalo - USA,University of Illinois at Urbana-Champaign - USA,California Institute of Technology - USA,,http://www.cs.berkeley.edu/~johnw/,,,
147342,Alin Deutsch,110680,University of California - San Diego,,Full,Databases,Polytechnic University of Bucharest - Romania,Polytechnic University of Bucharest - Romania,University of Pennsylvania - USA,,http://db.ucsd.edu/people/alin/,,,
133412,Erik Winfree,110404,California Institute of Technology,2000,Full,Bioinformatics & Computational Biology,University of Chicago - USA,,California Institute of Technology - USA,Princeton University - USA,http://www.dna.caltech.edu/~winfree/,http://www.work.caltech.edu/,http://www.cms.caltech.edu/people/3255/profile,http://www.dna.caltech.edu/~winfree/
44048,Gordon Kindlmann,144050,University of Chicago,2004,Assistant,Scientific Computing,Cornell University - USA,Cornell University - USA,University of Utah - USA,Harvard Medical School,http://www.cs.uchicago.edu/people/glk,,,
68088,Rajeev Ram,166683,Massachusetts Institute of Technology,2007,Full,Networks & Communications,California Institute of Technology - USA,,University of California - Santa Barbara - USA,,http://www.rle.mit.edu/sclaser/documents/RajeevRamCV_000.pdf,http://www.rle.mit.edu/people/directory/rajeev-ram/,,
31278,Julie Dorsey,130794,Yale University,2002,Full,Graphics,Cornell University - USA,Cornell University - USA,Cornell University - USA,,http://www.cs.yale.edu/people/dorsey.html,,,
30672,Barry Boehm,123961,University of Southern California,,Full,Software Engineering,Harvard University - USA,University of California - Los Angeles - USA,University of California - Los Angeles - USA,University of Massachusetts - USA,http://sunset.usc.edu/people/barry.html,,,
72163,Stephen Ward,166683,Massachusetts Institute of Technology,,Full,Hardware & Architecture,Massachusetts Institute of Technology - USA,,Massachusetts Institute of Technology - USA,,http://www.csail.mit.edu/user/1517,,,
129783,Roberta Klatzky,211440,Carnegie Mellon University,1993,Full,Human-Computer Interaction,University of Michigan - USA,,Stanford University - USA,,http://www.psy.cmu.edu/~klatzky/klatzky_CV.pdf,,,
109372,Robert Morris,166683,Massachusetts Institute of Technology,,Full,Networks & Communications,Harvard University - USA,,Harvard University - USA,,http://pdos.csail.mit.edu/~rtm/,http://en.wikipedia.org/wiki/Robert_Tappan_Morris,http://www.csail.mit.edu/user/972,
146837,Robert Collins,214777,Pennsylvania State University,2005,Associate,Computer Vision,Pennsylvania State University - USA,,University of Massachusetts - Amherst - USA,University of Massachusetts - Amherst - USA,http://www.cse.psu.edu/~rcollins,http://www.cse.psu.edu/people/rcollins,,
2824,Eric Mjolsness,110653,University of California - Irvine,2002,Full,Artificial Intelligence,Washington University - St. Louis - USA,,California Institute of Technology - USA,,https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=emj,,,
40633,Benjamin Snyder,240444,University of Wisconsin - Madison,2010,Assistant,Natural Language & Speech,University of Pennsylvania - USA,,Massachusetts Institute of Technology - USA,University of Pennsylvania - USA,http://www.cs.wisc.edu/users/bsnyder,http://pages.cs.wisc.edu/~bsnyder/,,
50345,Luis Ortiz,196097,State University of New York - Stony Brook,2008,Assistant,Artificial Intelligence,University of Minnesota - USA,Brown University - USA,Brown University - USA,University of Pennsylvania - USA,http://www.cs.stonybrook.edu/~leortiz/,,,
2820,Benjamin Goldberg,193900,New York University,1994,Associate,Programming Languages,Williams College - USA,Yale University - USA,Yale University - USA,,http://cs.nyu.edu/cs/faculty/goldberg/,,,
103042,Patrice Koehl,110644,University of California - Davis,2004,Full,Bioinformatics & Computational Biology,,cole Centrale de Paris - France,Louis Pasteur University - France,Louis Pasteur University - France,http://www.cs.ucdavis.edu/~koehl/,,,
114912,Hector Garcia-Molina,243744,Stanford University,1992,Full,Databases,Monterrey Institute of Technology and Higher Education - Mexico,Stanford University - USA,Stanford University - USA,,http://infolab.stanford.edu/people/hector.html,,,
20217,Sandy Irani,110653,University of California - Irvine,1997,Full,Algorithms & Theory,Princeton University - USA,,University of California - Berkeley - USA,,https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=ssirani,,,
5416,Robert Wagner,198419,Duke University,2006,Full,Computer Education,Massachusetts Institute of Technology - USA,Carnegie Mellon University - USA,Carnegie Mellon University - USA,,http://www.cs.duke.edu/~raw/,,,
106818,Jeffrey M. Siskind,243780,Purdue University,2009,Associate,Software Engineering,Technion-Israel Institute of Technology - Israel,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,https://www.cs.purdue.edu/people/faculty/qobi/,,,
20530,Irfan Essa,139755,Georgia Institute of Technology,,Full,Computer Vision,,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://www.ic.gatech.edu/people/irfan-essa,,,
87148,Trent Jaeger,214777,Pennsylvania State University,2005,Full,Security & Privacy,California Polytechnic State University - USA,University of Michigan - USA,University of Michigan - USA,,http://www.cse.psu.edu/people/tjaeger,http://www.cse.psu.edu/~tjaeger/cv.pdf,,
123696,Benjamin Kuipers,170976,University of Michigan,2009,Full,Artificial Intelligence,Swarthmore College - USA,,Massachusetts Institute of Technology - USA,,http://web.eecs.umich.edu/~kuipers/,,,
122192,Gerhard Fischer,126614,University of Colorado Boulder,1984,Full,Human-Computer Interaction,,Ruprecht Karl University of Heidelberg - Germany,University of Hamburg - Germany,,http://l3d.cs.colorado.edu/~gerhard/vitae.html,,,
72014,Andre Platzer,211440,Carnegie Mellon University,2008,Assistant,Scientific Computing,,Karlsruhe Institute of Technology - Germany,Carl von Ossietzky University of Oldenburg - Germany,,http://symbolaris.com/meta/Platzer-CV.pdf,,,
157457,Rob Johnson,196097,State University of New York - Stony Brook,2005,Assistant,Security & Privacy,,University of California - Berkeley - USA,University of California - Berkeley - USA,,http://www.cs.stonybrook.edu/~rob,,,
111271,Eugene Stark,196097,State University of New York - Stony Brook,1984,Full,Algorithms & Theory,Johns Hopkins University - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,http://bsd7.cs.stonybrook.edu/~stark,http://www.ru.is/faculty/luca/IFIPWG1.8/IFIP-WG-stark.pdf,,
4211,Ben Shneiderman,163286,University of Maryland - College Park,1979,Full,Human-Computer Interaction,City College of New York - USA,State University of New York - Stony Brook - USA,State University of New York - Stony Brook - USA,,https://www.cs.umd.edu/~ben/,https://www.linkedin.com/pub/ben-shneiderman/10/40/680,,
1338,Stefano Soatto,110662,University of California - Los Angeles,2000,Full,Computer Vision,University of Padua - Italy,,California Institute of Technology - USA,Harvard University - USA,http://www.cs.ucla.edu/~soatto/,,,
114359,Dieter van Melkebeek,240444,University of Wisconsin - Madison,2001,Full,Algorithms & Theory,Catholic University of Leuven - Belgium,Catholic University of Leuven - Belgium,University of Chicago - USA,Princeton University - USA,http://www.cs.wisc.edu/users/dieter,http://pages.cs.wisc.edu/~dieter/,,
40525,Thomas Griffiths,110635,University of California - Berkeley,2006,Associate,Artificial Intelligence,University of Western Australia - Australia,Stanford University - USA,Stanford University - USA,,http://cocosci.berkeley.edu/tom/,,,
44270,David Eppstein,110653,University of California - Irvine,1990,Full,Algorithms & Theory,Stanford University - USA,,Columbia University - USA,Palo Alto Research Center - USA,http://www.ics.uci.edu/~eppstein/vita.pdf,http://en.wikipedia.org/wiki/David_Eppstein,,
106429,Jon Froehlich,163286,University of Maryland - College Park,2012,Assistant,Human-Computer Interaction,Iowa State University - USA,University of California - Irvine - USA,University of Washington - USA,,http://www.cs.umd.edu/people/jonf,https://www.cs.umd.edu/~jonf/cv/JonFroehlich_CV.pdf,,
5812,Rajeev Balasubramonian,230764,University of Utah,2004,Associate,Hardware & Architecture,Indian Institute of Technology - Bombay - India,University of Rochester - USA,University of Rochester - USA,,http://www.cs.utah.edu/~rajeev/resume.html,,,
26759,Song Chun Zhu,110662,University of California - Los Angeles,2002,Full,Computer Vision,University of Science and Technology of China - China,Harvard University - USA,Harvard University - USA,Brown University - USA,http://www.stat.ucla.edu/~sczhu/bio.html,http://directory.stat.ucla.edu/song-chun-zhu,,
86144,Piotr Berman,214777,Pennsylvania State University,1982,Associate,Bioinformatics & Computational Biology,Institute of Mathematics Polish Academy of Sciences - Poland,Warsaw University - Poland,Massachusetts Institute of Technology - USA,,http://www.cse.psu.edu/~berman,http://www.cse.psu.edu/people/berman,,
111876,Connelly Barnes,234076,University of Virginia,2013,Assistant,Graphics,Oregon State University - USA,Princeton University - USA,Princeton University - USA,,http://www.connellybarnes.com/,,,
143557,Silvio Savarese,243744,Stanford University,2013,Assistant,Computer Vision,,,California Institute of Technology - USA,,http://cvgl.stanford.edu/silvio/,,,
23147,Ming Lin,199120,University of North Carolina - Chapel Hill,,Full,Graphics,University of California - Berkeley - USA,University of California - Berkeley - USA,University of California - Berkeley - USA,,http://www.cs.unc.edu/cms/our-people/faculty/ming-c.-lin,http://www.cs.unc.edu/~lin/,,http://www-users.cs.umn.edu/~zhai/
76285,Richard Lathrop,110653,University of California - Irvine,1995,Full,Artificial Intelligence,Reed College - USA,,Massachusetts Institute of Technology - USA,,https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=rickl,,,
131830,Joseph Ja' Ja',163286,University of Maryland - College Park,1985,Full,Algorithms & Theory,,,Harvard University - USA,,http://www.cs.umd.edu/people/josephj,,,
23326,Alexander Barg,163286,University of Maryland - College Park,,Full,Algorithms & Theory,,,Russian Academy of Sciences - Russia,,http://www.cs.umd.edu/people/abarg,,,
22232,Sharon Goldberg,164988,Boston University,2010,Assistant,Security & Privacy,University of Toronto - Canada,Princeton University - USA,Princeton University - USA,Microsoft Research - USA,http://www.cs.bu.edu/fac/goldbe/,,,
55716,James Foley,139755,Georgia Institute of Technology,,Full,Human-Computer Interaction,Lehigh University - USA,University of Michigan - USA,University of Michigan - USA,,http://www.cc.gatech.edu/fac/Jim.Foley/education.html,,,
82016,Sandhya Dwarkadas,195030,University of Rochester,1999,Full,Distributed & Parallel Computing,Indian Institute of Technology - Bombay - India,Rice University - USA,Rice University - USA,,https://www.cs.rochester.edu/~sandhya/,,,
47366,Blair MacIntyre,139755,Georgia Institute of Technology,1999,Associate,Graphics,University of Waterloo - Ontario - Canada,Columbia University - USA,Columbia University - USA,,http://www.blairmacintyre.me/,http://www.ic.gatech.edu/people/blair-macintyre,,
82010,Mikhail Atallah,243780,Purdue University,1982,Full,Security & Privacy,American University - Beirut - Lebanon,Johns Hopkins University - USA,Johns Hopkins University - USA,,https://www.cs.purdue.edu/people/faculty/mja/,,,
10789,Charles Colbourn,104151,Arizona State University,2001,Full,Networks & Communications,University of Toronto - Canada,University of Waterloo - Ontario - Canada,University of Toronto - Canada,,http://cidse.engineering.asu.edu/directory/charles-colbourn/,,,
105861,Horace Yuen,147767,Northwestern University,,Full,Graphics,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://www.mccormick.northwestern.edu/directory/profiles/Horace-Yuen.html,,,
103227,Manolis Kellis,166683,Massachusetts Institute of Technology,2004,Associate,Bioinformatics & Computational Biology,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Broad Institute of MIT & Harvard University - USA - USA,http://web.mit.edu/manoli/www/resume.pdf,,,
51439,Manuel Blum,211440,Carnegie Mellon University,2001,Full,Algorithms & Theory,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://www.cs.cmu.edu/~mblum/pdfs/manuel_blum_cv.pdf,,,
540,Stanley C. Eisenstat,130794,Yale University,1971,Full,Distributed & Parallel Computing,Case Western Reserve University - USA,Stanford University - USA,Stanford University - USA,,http://www.cs.yale.edu/people/eisenstat.html,,,
50909,Ian Davidson,110644,University of California - Davis,2000,Full,Data Mining,,,Monash University - Australia,,http://www.cs.ucdavis.edu/people/faculty/davidson.html,http://www.cs.ucdavis.edu/~davidson/index.html,,
150982,Ion Stoica,110635,University of California - Berkeley,2000,Full,Networks & Communications,,Polytechnic University of Bucharest - Romania,Carnegie Mellon University - USA,,http://www.cs.berkeley.edu/~istoica/,,,
72349,Chris Atkeson,211440,Carnegie Mellon University,2000,Full,Human-Computer Interaction,,Harvard University - USA,Massachusetts Institute of Technology - USA,,http://www.cs.cmu.edu/~cga/,,,
149984,Louis Steinberg,186380,Rutgers - State University of New Jersey - New Brunswick,2007,Full,Artificial Intelligence,University of Illinois at Urbana-Champaign - USA,,Stanford University - USA,,ftp://athos.rutgers.edu/faculty.html.hld,,,
127067,Carlos Guestrin,236948,University of Washington,2012,Full,Machine Learning & Pattern Recognition,University of So Paulo - Brazil,Stanford University - USA,Stanford University - USA,,http://www.cs.washington.edu/people/faculty/guestrin,,,
155756,Yann LeCun,193900,New York University,2003,Full,Machine Learning & Pattern Recognition,cole Suprieure d'Ingnieurs en lectronique et lectrotechnique - France,Universite Pierre et Marie Curie - France,Universite Pierre et Marie Curie - France,University of Toronto - Canada,http://yann.lecun.com/,,,
116512,Santosh Vempala,139755,Georgia Institute of Technology,2003,Associate,Algorithms & Theory,Indian Institute of Science - Bangalore - India,,Carnegie Mellon University - USA,,http://www.cc.gatech.edu/~vempala/cv2013.pdf,http://www.cc.gatech.edu/~vempala/,,
35579,Aaron Quinlan,234076,University of Virginia,2011,Assistant,Bioinformatics & Computational Biology,College of William and Mary - USA,,Boston College - USA,University of Virginia - USA,http://cphg.virginia.edu/quinlan/,,,
149966,Gill Bejerano,243744,Stanford University,2007,Associate,Bioinformatics & Computational Biology,Hebrew University of Jerusalem - Israel,Hebrew University of Jerusalem - Israel,Hebrew University of Jerusalem - Israel,University of California - Santa Cruz - USA,http://bejerano.stanford.edu/Bejerano.cv.pdf,,,
23437,Dan Rubenstein,190150,Columbia University,,Associate,Networks & Communications,Massachusetts Institute of Technology - USA,University of California - Los Angeles - USA,University of Massachusetts - Amherst - USA,,http://www.cs.columbia.edu/~danr/,,,
109858,Daniel Abadi,130794,Yale University,2007,Associate,Databases,Brandeis University - USA,University of Cambridge - United Kingdom,Massachusetts Institute of Technology - USA,,http://www.cs.yale.edu/people/abadi.html,,,
145253,Matthias Stallmann,199193,North Carolina State University,,Full,Scientific Computing,,,University of Colorado Boulder - USA,,http://www.researchgate.net/profile/Matthias_Stallmann/,,,
142925,Sampath Kannan,215062,University of Pennsylvania,,Full,Algorithms & Theory,,,University of California - Berkeley - USA,Rutgers - State University of New Jersey - New Brunswick - USA,http://www.cis.upenn.edu/~kannan/,,,
150189,Patrick Cousot,193900,New York University,,Full,Software Engineering,,,Universit Joseph Fourier - France,,http://cs.nyu.edu/~pcousot/,,,
110905,Jeannette M. Wing,211440,Carnegie Mellon University,1985,Full,Programming Languages,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://www.cs.cmu.edu/afs/cs.cmu.edu/user/wing/www/resume.pdf,,,
96348,Calvin J. Ribbens,233921,Virginia Polytechnic Institute and State University,,Full,Distributed & Parallel Computing,Calvin College - USA,Purdue University - USA,Purdue University - USA,,http://www.cs.vt.edu/user/ribbens,,,
92829,Brian Kulis,204796,Ohio State University,2012,Assistant,Machine Learning & Pattern Recognition,Cornell University - USA,,University of Texas - Austin - USA,University of California - Berkeley - USA,http://www.cse.ohio-state.edu/~kulis/cv.pdf,,,
60940,David Dobkin,186131,Princeton University,1981,Full,Graphics,Massachusetts Institute of Technology - USA,Harvard University - USA,Harvard University - USA,,http://www.princeton.edu/dof/about_us/,,,
146149,Jack Snoeyink,199120,University of North Carolina - Chapel Hill,,Full,Algorithms & Theory,,,Stanford University - USA,,http://www.cs.unc.edu/cms/our-people/faculty/jack-s.-snoeyink,,,
25019,Richard T. Snodgrass,104179,University of Arizona,1989,Full,Databases,Carleton College - USA,Carnegie Mellon University - USA,Carnegie Mellon University - USA,,http://www.cs.arizona.edu/people/rts/cv.pdf,,,
61891,Devin J. Balkcom,182670,Dartmouth College,2010,Associate,Artificial Intelligence,Johns Hopkins University - USA,,Carnegie Mellon University - USA,,http://web.cs.dartmouth.edu/people/devin-j-balkcom,,,
74571,John Savage,217156,Brown University,1967,Full,Security & Privacy,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,https://research.brown.edu/pdf/1106970026.pdf?nocache=1725575445,http://www.cs.brown.edu/~jes/,,
16196,Gokhan Memik,147767,Northwestern University,2003,Associate,Hardware & Architecture,Bogazii University - Turkey,Northwestern University - USA,University of California - Los Angeles - USA,,http://users.eecs.northwestern.edu/~memik/resu.html,,,
11403,Gene Tsudik,110653,University of California - Irvine,,Full,Security & Privacy,,,University of Southern California - USA,,https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=gtsudik,,,
85200,Mahmut Kandemir,214777,Pennsylvania State University,2008,Full,Operating Systems,,,Syracuse University - USA,,http://www.cse.psu.edu/people/kandemir,http://www.cse.psu.edu/~kandemir,,
105128,James Collofello,104151,Arizona State University,1979,Full,Software Engineering,Northern Illinois University - USA,Northern Illinois University - USA,Northwestern University - USA,,http://cidse.engineering.asu.edu/directory/collofello-james/,,,
85205,Chris Re,243744,Stanford University,2013,Assistant,Databases,,,University of Washington - USA,,http://cs.stanford.edu/people/chrismre/,,,
141376,Gloria Mark,110653,University of California - Irvine,2000,Full,Human-Computer Interaction,,,Columbia University - USA,,https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=gmark,,,
25016,Ganesh Gopalakrishnan,230764,University of Utah,1986,Full,Software Engineering,,,State University of New York - Stony Brook - USA,,https://www.cs.utah.edu/people/faculty,,,
19982,Michael Dillencourt,110653,University of California - Irvine,,Full,Algorithms & Theory,,,University of Maryland - College Park - USA,,https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=mbdillen,,,
51657,Abhi Shelat,234076,University of Virginia,2007,Associate,Security & Privacy,Harvard University - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://www.cs.virginia.edu/people/faculty/shelat.html,,,
66404,John Bennett,126614,University of Colorado Boulder,2004,Full,Computer Education,Rice University - USA,Rice University - USA,University of Washington - USA,,https://www.colorado.edu/cs/users/jbk,,,
106362,Morteza Amir Rahimi,147767,Northwestern University,1992,Full,Hardware & Architecture,Michigan State University - USA,Michigan State University - USA,University of Iowa - USA,,http://users.eecs.northwestern.edu/~rahimi/,http://users.eecs.northwestern.edu/~rahimi/cv.html,http://www.mccormick.northwestern.edu/directory/profiles/Morteza-Rahimi.html,
56005,Remo Rohs,123961,University of Southern California,2011,Assistant,Bioinformatics & Computational Biology,,,University of Wisconsin - Madison - USA,,http://rohslab.cmb.usc.edu/People.html,,,
99326,Christopher Carothers,194824,Rensselaer Polytechnic Institute,2005,Full,Distributed & Parallel Computing,Georgia Institute of Technology - USA,Georgia Institute of Technology - USA,Georgia Institute of Technology - USA,,http://www.cs.rpi.edu/~chrisc/,http://www.cs.rpi.edu/~chrisc/carothers-cv-10-30-2013.pdf,,
63707,Xi Chen,190150,Columbia University,2011,Assistant,Algorithms & Theory,Tsinghua University - Beijing - China,,Tsinghua University - Beijing - China,Princeton University - USA,http://www.cs.columbia.edu/~xichen/,,,
113600,G. Elisabeta Marai,215293,University of Pittsburgh,2007,Assistant,Graphics,Politehnica University - Romania,Brown University - USA,Brown University - USA,,http://www.cs.pitt.edu/people/faculty_listing.php?id=345,http://people.cs.pitt.edu/~marai/,,
135712,Kenneth Perlin,193900,New York University,1987,Full,Graphics,Harvard University - USA,New York University - USA,New York University - USA,,http://mrl.nyu.edu/~perlin/,,,
56396,Daniel Klein,110635,University of California - Berkeley,2006,Associate,Natural Language & Speech,Cornell University - USA,University of Oxford - United Kingdom,Stanford University - USA,,http://www.cs.berkeley.edu/~klein/,,,
50964,Ibrahim Matta,164988,Boston University,1999,Full,Networks & Communications,Alexandria University - Egypt,Alexandria University - Egypt,University of Maryland - College Park - USA,,http://www.cs.bu.edu/fac/matta/,,,
21150,Janos Simon,144050,University of Chicago,2007,Full,Algorithms & Theory,,,University of Chicago - USA,,http://www.cs.uchicago.edu/people/simon,,,
4919,Alan H. Barr,110404,California Institute of Technology,1984,Full,Graphics,Rensselaer Polytechnic Institute - USA,Rensselaer Polytechnic Institute - USA,Indian Institute of Technology - Kanpur - India,,http://www.gg.caltech.edu/index.html,http://www.work.caltech.edu/,http://eas.caltech.edu/people/2923/profile,
105690,John Lafferty,144050,University of Chicago,2011,Full,Machine Learning & Pattern Recognition,,,Princeton University - USA,,http://www.cs.uchicago.edu/people/lafferty,,,
4662,Uri Wilensky,147767,Northwestern University,,Full,Computer Education,Brandeis University - USA,Brandeis University - USA,Massachusetts Institute of Technology - USA,,http://www.sesp.northwestern.edu/profile/?p=89,,,
